name,variant
Contig20888.0i2,"Contig20888.0,Contig20888.0i1,Contig20888.0i1v1,Contig20888.0i2,Contig20888.0i3"
Contig20888.0i3,"Contig20888.0,Contig20888.0i1,Contig20888.0i1v1,Contig20888.0i2,Contig20888.0i3"
Contig20889.0,"Contig20889.0,Contig20889.0i1,Contig20889.0i1v1"
Contig20889.0i1,"Contig20889.0,Contig20889.0i1,Contig20889.0i1v1"
Contig20889.0i1v1,"Contig20889.0,Contig20889.0i1,Contig20889.0i1v1"
Contig20890.0,"Contig20890.0,Contig20890.0i1,Contig20890.0i1v1"
Contig20890.0i1,"Contig20890.0,Contig20890.0i1,Contig20890.0i1v1"
Contig20890.0i1v1,"Contig20890.0,Contig20890.0i1,Contig20890.0i1v1"
Contig20892.0,Contig20892.0
Contig20893.0,"Contig20893.0,Contig20893.0v1"
Contig20893.0v1,"Contig20893.0,Contig20893.0v1"
Contig20894.0,"Contig20894.0,Contig20894.0v1,Contig20894.0v2,Contig20894.0i1"
Contig20894.0v1,"Contig20894.0,Contig20894.0v1,Contig20894.0v2,Contig20894.0i1"
Contig20894.0v2,"Contig20894.0,Contig20894.0v1,Contig20894.0v2,Contig20894.0i1"
Contig20894.0i1,"Contig20894.0,Contig20894.0v1,Contig20894.0v2,Contig20894.0i1"
Contig20895.0,"Contig20895.0,Contig20895.0i1,Contig20895.0i1v1"
Contig20895.0i1,"Contig20895.0,Contig20895.0i1,Contig20895.0i1v1"
Contig20895.0i1v1,"Contig20895.0,Contig20895.0i1,Contig20895.0i1v1"
Contig20896.0,"Contig20896.0,Contig20896.0v1"
Contig20896.0v1,"Contig20896.0,Contig20896.0v1"
Contig20897.0,"Contig20897.0,Contig20897.0i1,Contig20897.0i1v1"
Contig20897.0i1,"Contig20897.0,Contig20897.0i1,Contig20897.0i1v1"
Contig20897.0i1v1,"Contig20897.0,Contig20897.0i1,Contig20897.0i1v1"
Contig20898.0.0,"Contig20898.0.0,Contig20898.0.0v1"
Contig20898.0.0v1,"Contig20898.0.0,Contig20898.0.0v1"
Contig20899.0,Contig20899.0
Contig20900.0,Contig20900.0
Contig20901.0,Contig20901.0
Contig20902.0,Contig20902.0
Contig20903.0,"Contig20903.0,Contig20903.0v1,Contig20903.0v2"
Contig20903.0v1,"Contig20903.0,Contig20903.0v1,Contig20903.0v2"
Contig20903.0v2,"Contig20903.0,Contig20903.0v1,Contig20903.0v2"
Contig20904.0,Contig20904.0
Contig20905.0,"Contig20905.0,Contig20905.0i1,Contig20905.0i1v1"
Contig20905.0i1,"Contig20905.0,Contig20905.0i1,Contig20905.0i1v1"
Contig20905.0i1v1,"Contig20905.0,Contig20905.0i1,Contig20905.0i1v1"
Contig20906.0,"Contig20906.0,Contig20906.0v1"
Contig20906.0v1,"Contig20906.0,Contig20906.0v1"
Contig20907.0,"Contig20907.0,Contig20907.0v1,Contig20907.0v2,Contig20907.0i1"
Contig20907.0v1,"Contig20907.0,Contig20907.0v1,Contig20907.0v2,Contig20907.0i1"
Contig20907.0v2,"Contig20907.0,Contig20907.0v1,Contig20907.0v2,Contig20907.0i1"
Contig20907.0i1,"Contig20907.0,Contig20907.0v1,Contig20907.0v2,Contig20907.0i1"
Contig20908.0.1,"Contig20908.0.1,Contig20908.0.1v1"
Contig20908.0.1v1,"Contig20908.0.1,Contig20908.0.1v1"
Contig20909.0,"Contig20909.0,Contig20909.0i1,Contig20909.0i1v1"
Contig20909.0i1,"Contig20909.0,Contig20909.0i1,Contig20909.0i1v1"
Contig20909.0i1v1,"Contig20909.0,Contig20909.0i1,Contig20909.0i1v1"
Contig20912.0,"Contig20912.0,Contig20912.0v1"
Contig20912.0v1,"Contig20912.0,Contig20912.0v1"
Contig20913.0.1,"Contig20913.0.1,Contig20913.0.1v1"
Contig20913.0.1v1,"Contig20913.0.1,Contig20913.0.1v1"
Contig20914.0,"Contig20914.0,Contig20914.0v1"
Contig20914.0v1,"Contig20914.0,Contig20914.0v1"
Contig20915.0,"Contig20915.0,Contig20915.0i1,Contig20915.0i1v1"
Contig20915.0i1,"Contig20915.0,Contig20915.0i1,Contig20915.0i1v1"
Contig20915.0i1v1,"Contig20915.0,Contig20915.0i1,Contig20915.0i1v1"
Contig20916.0,"Contig20916.0,Contig20916.0v1,Contig20916.0v2,Contig20916.0i1"
Contig20916.0v1,"Contig20916.0,Contig20916.0v1,Contig20916.0v2,Contig20916.0i1"
Contig20916.0v2,"Contig20916.0,Contig20916.0v1,Contig20916.0v2,Contig20916.0i1"
Contig20916.0i1,"Contig20916.0,Contig20916.0v1,Contig20916.0v2,Contig20916.0i1"
Contig20920.0,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20920.0i1,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20920.0i1v1,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20920.0i1v2,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20920.0i1v3,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20920.0i1v4,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20920.0i1v5,"Contig20920.0,Contig20920.0i1,Contig20920.0i1v1,Contig20920.0i1v2,Contig20920.0i1v3,Contig20920.0i1v4,Contig20920.0i1v5"
Contig20921.0,"Contig20921.0,Contig20921.0v1,Contig20921.0v2,Contig20921.0v3,Contig20921.0v4"
Contig20921.0v1,"Contig20921.0,Contig20921.0v1,Contig20921.0v2,Contig20921.0v3,Contig20921.0v4"
Contig20921.0v2,"Contig20921.0,Contig20921.0v1,Contig20921.0v2,Contig20921.0v3,Contig20921.0v4"
Contig20921.0v3,"Contig20921.0,Contig20921.0v1,Contig20921.0v2,Contig20921.0v3,Contig20921.0v4"
Contig20921.0v4,"Contig20921.0,Contig20921.0v1,Contig20921.0v2,Contig20921.0v3,Contig20921.0v4"
Contig20922.0,Contig20922.0
Contig20923.0,"Contig20923.0,Contig20923.0i1"
Contig20923.0i1,"Contig20923.0,Contig20923.0i1"
Contig20924.0,"Contig20924.0,Contig20924.0v1,Contig20924.0i1"
Contig20924.0v1,"Contig20924.0,Contig20924.0v1,Contig20924.0i1"
Contig20924.0i1,"Contig20924.0,Contig20924.0v1,Contig20924.0i1"
Contig20925.0,"Contig20925.0,Contig20925.0i1,Contig20925.0i1v1"
Contig20925.0i1,"Contig20925.0,Contig20925.0i1,Contig20925.0i1v1"
Contig20925.0i1v1,"Contig20925.0,Contig20925.0i1,Contig20925.0i1v1"
Contig20926.0,"Contig20926.0,Contig20926.0v1"
Contig20926.0v1,"Contig20926.0,Contig20926.0v1"
Contig20927.0,"Contig20927.0,Contig20927.0i1,Contig20927.0i1v1,Contig20927.0i1v2,Contig20927.0i2,Contig20927.0i2v1"
Contig20927.0i1,"Contig20927.0,Contig20927.0i1,Contig20927.0i1v1,Contig20927.0i1v2,Contig20927.0i2,Contig20927.0i2v1"
Contig20927.0i1v1,"Contig20927.0,Contig20927.0i1,Contig20927.0i1v1,Contig20927.0i1v2,Contig20927.0i2,Contig20927.0i2v1"
Contig20927.0i1v2,"Contig20927.0,Contig20927.0i1,Contig20927.0i1v1,Contig20927.0i1v2,Contig20927.0i2,Contig20927.0i2v1"
Contig20927.0i2,"Contig20927.0,Contig20927.0i1,Contig20927.0i1v1,Contig20927.0i1v2,Contig20927.0i2,Contig20927.0i2v1"
Contig20927.0i2v1,"Contig20927.0,Contig20927.0i1,Contig20927.0i1v1,Contig20927.0i1v2,Contig20927.0i2,Contig20927.0i2v1"
Contig20928.0,Contig20928.0
Contig20929.0,"Contig20929.0,Contig20929.0v1,Contig20929.0v2"
Contig20929.0v1,"Contig20929.0,Contig20929.0v1,Contig20929.0v2"
Contig20929.0v2,"Contig20929.0,Contig20929.0v1,Contig20929.0v2"
Contig20931.0,"Contig20931.0,Contig20931.0i1,Contig20931.0i2"
Contig20931.0i1,"Contig20931.0,Contig20931.0i1,Contig20931.0i2"
Contig20931.0i2,"Contig20931.0,Contig20931.0i1,Contig20931.0i2"
Contig20932.0,"Contig20932.0,Contig20932.0v1"
Contig20932.0v1,"Contig20932.0,Contig20932.0v1"
Contig20933.0,"Contig20933.0,Contig20933.0i1,Contig20933.0i2"
Contig20933.0i1,"Contig20933.0,Contig20933.0i1,Contig20933.0i2"
Contig20933.0i2,"Contig20933.0,Contig20933.0i1,Contig20933.0i2"
Contig20934.0,"Contig20934.0,Contig20934.0i1,Contig20934.0i1v1"
Contig20934.0i1,"Contig20934.0,Contig20934.0i1,Contig20934.0i1v1"
Contig20934.0i1v1,"Contig20934.0,Contig20934.0i1,Contig20934.0i1v1"
Contig20935.0,"Contig20935.0,Contig20935.0i1,Contig20935.0i1v1,Contig20935.0i1v2"
Contig20935.0i1,"Contig20935.0,Contig20935.0i1,Contig20935.0i1v1,Contig20935.0i1v2"
Contig20935.0i1v1,"Contig20935.0,Contig20935.0i1,Contig20935.0i1v1,Contig20935.0i1v2"
Contig20935.0i1v2,"Contig20935.0,Contig20935.0i1,Contig20935.0i1v1,Contig20935.0i1v2"
Contig20936.0,"Contig20936.0,Contig20936.0i1"
Contig20936.0i1,"Contig20936.0,Contig20936.0i1"
Contig20938.0.1,"Contig20938.0.1,Contig20938.0.1v1"
Contig20938.0.1v1,"Contig20938.0.1,Contig20938.0.1v1"
Contig20939.0,"Contig20939.0,Contig20939.0i1"
Contig20939.0i1,"Contig20939.0,Contig20939.0i1"
Contig20940.0.0,"Contig20940.0.0,Contig20940.0.0i1,Contig20940.0.0i1v1"
Contig20940.0.0i1,"Contig20940.0.0,Contig20940.0.0i1,Contig20940.0.0i1v1"
Contig20940.0.0i1v1,"Contig20940.0.0,Contig20940.0.0i1,Contig20940.0.0i1v1"
Contig20941.0,Contig20941.0
Contig20942.0,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20942.0i1,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20942.0i2,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20942.0i2v1,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20942.0i2v2,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20942.0i3,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20942.0i4,"Contig20942.0,Contig20942.0i1,Contig20942.0i2,Contig20942.0i2v1,Contig20942.0i2v2,Contig20942.0i3,Contig20942.0i4"
Contig20943.0,"Contig20943.0,Contig20943.0v1"
Contig20943.0v1,"Contig20943.0,Contig20943.0v1"
Contig20945.0,"Contig20945.0,Contig20945.0v1,Contig20945.0i1"
Contig20945.0v1,"Contig20945.0,Contig20945.0v1,Contig20945.0i1"
Contig20945.0i1,"Contig20945.0,Contig20945.0v1,Contig20945.0i1"
Contig20948.0,"Contig20948.0,Contig20948.0v1,Contig20948.0v2"
Contig20948.0v1,"Contig20948.0,Contig20948.0v1,Contig20948.0v2"
Contig20948.0v2,"Contig20948.0,Contig20948.0v1,Contig20948.0v2"
Contig20949.0,"Contig20949.0,Contig20949.0v1"
Contig20949.0v1,"Contig20949.0,Contig20949.0v1"
Contig20950.0,Contig20950.0
Contig20951.0,"Contig20951.0,Contig20951.0i1,Contig20951.0i1v1"
Contig20951.0i1,"Contig20951.0,Contig20951.0i1,Contig20951.0i1v1"
Contig20951.0i1v1,"Contig20951.0,Contig20951.0i1,Contig20951.0i1v1"
Contig20952.0,"Contig20952.0,Contig20952.0i1"
Contig20952.0i1,"Contig20952.0,Contig20952.0i1"
Contig20953.0,"Contig20953.0,Contig20953.0i1"
Contig20953.0i1,"Contig20953.0,Contig20953.0i1"
Contig20954.0,"Contig20954.0,Contig20954.0i1,Contig20954.0i1v1,Contig20954.0i1v2,Contig20954.0i1v3"
Contig20954.0i1,"Contig20954.0,Contig20954.0i1,Contig20954.0i1v1,Contig20954.0i1v2,Contig20954.0i1v3"
Contig20954.0i1v1,"Contig20954.0,Contig20954.0i1,Contig20954.0i1v1,Contig20954.0i1v2,Contig20954.0i1v3"
Contig20954.0i1v2,"Contig20954.0,Contig20954.0i1,Contig20954.0i1v1,Contig20954.0i1v2,Contig20954.0i1v3"
Contig20954.0i1v3,"Contig20954.0,Contig20954.0i1,Contig20954.0i1v1,Contig20954.0i1v2,Contig20954.0i1v3"
Contig20955.0,"Contig20955.0,Contig20955.0i1"
Contig20955.0i1,"Contig20955.0,Contig20955.0i1"
Contig20956.0v1,"Contig20956.0v1,Contig20956.0v2,Contig20956.0"
Contig20956.0v2,"Contig20956.0v1,Contig20956.0v2,Contig20956.0"
Contig20957.0,"Contig20957.0,Contig20957.0v1"
Contig20957.0v1,"Contig20957.0,Contig20957.0v1"
Contig20959.0,"Contig20959.0,Contig20959.0v1"
Contig20959.0v1,"Contig20959.0,Contig20959.0v1"
Contig20960.0,"Contig20960.0,Contig20960.0v1"
Contig20960.0v1,"Contig20960.0,Contig20960.0v1"
Contig20961.0,"Contig20961.0,Contig20961.0v1,Contig20961.0v2"
Contig20961.0v1,"Contig20961.0,Contig20961.0v1,Contig20961.0v2"
Contig20961.0v2,"Contig20961.0,Contig20961.0v1,Contig20961.0v2"
Contig20962.0,Contig20962.0
Contig20963.0,Contig20963.0
Contig20964.0,Contig20964.0
Contig20965.0,"Contig20965.0,Contig20965.0v1"
Contig20965.0v1,"Contig20965.0,Contig20965.0v1"
Contig20966.0,"Contig20966.0,Contig20966.0i2,Contig20966.0i3,Contig20966.0i1"
Contig20966.0i2,"Contig20966.0,Contig20966.0i2,Contig20966.0i3,Contig20966.0i1"
Contig20966.0i3,"Contig20966.0,Contig20966.0i2,Contig20966.0i3,Contig20966.0i1"
Contig20966.0i1,"Contig20966.0,Contig20966.0i2,Contig20966.0i3,Contig20966.0i1"
Contig20968.0,Contig20968.0
Contig20969.0,"Contig20969.0,Contig20969.0v1,Contig20969.0i1"
Contig20969.0v1,"Contig20969.0,Contig20969.0v1,Contig20969.0i1"
Contig20969.0i1,"Contig20969.0,Contig20969.0v1,Contig20969.0i1"
Contig20970.0,"Contig20970.0,Contig20970.0i1,Contig20970.0i1v1,Contig20970.0i2,Contig20970.0i3,Contig20970.0i4"
Contig20970.0i1,"Contig20970.0,Contig20970.0i1,Contig20970.0i1v1,Contig20970.0i2,Contig20970.0i3,Contig20970.0i4"
Contig20970.0i1v1,"Contig20970.0,Contig20970.0i1,Contig20970.0i1v1,Contig20970.0i2,Contig20970.0i3,Contig20970.0i4"
Contig20970.0i2,"Contig20970.0,Contig20970.0i1,Contig20970.0i1v1,Contig20970.0i2,Contig20970.0i3,Contig20970.0i4"
Contig20970.0i3,"Contig20970.0,Contig20970.0i1,Contig20970.0i1v1,Contig20970.0i2,Contig20970.0i3,Contig20970.0i4"
Contig20970.0i4,"Contig20970.0,Contig20970.0i1,Contig20970.0i1v1,Contig20970.0i2,Contig20970.0i3,Contig20970.0i4"
Contig20971.0.1,"Contig20971.0.1,Contig20971.0.1v1"
Contig20971.0.1v1,"Contig20971.0.1,Contig20971.0.1v1"
Contig20972.0,Contig20972.0
Contig20973.0,"Contig20973.0,Contig20973.0v1"
Contig20973.0v1,"Contig20973.0,Contig20973.0v1"
Contig20974.0i1,"Contig20974.0i1,Contig20974.0"
Contig20975.0,"Contig20975.0,Contig20975.0v1,Contig20975.0v2"
Contig20975.0v1,"Contig20975.0,Contig20975.0v1,Contig20975.0v2"
Contig20975.0v2,"Contig20975.0,Contig20975.0v1,Contig20975.0v2"
Contig20976.0,"Contig20976.0,Contig20976.0v1,Contig20976.0i1,Contig20976.0i1v1"
Contig20976.0v1,"Contig20976.0,Contig20976.0v1,Contig20976.0i1,Contig20976.0i1v1"
Contig20976.0i1,"Contig20976.0,Contig20976.0v1,Contig20976.0i1,Contig20976.0i1v1"
Contig20976.0i1v1,"Contig20976.0,Contig20976.0v1,Contig20976.0i1,Contig20976.0i1v1"
Contig20977.0,"Contig20977.0,Contig20977.0i1,Contig20977.0i1v1"
Contig20977.0i1,"Contig20977.0,Contig20977.0i1,Contig20977.0i1v1"
Contig20977.0i1v1,"Contig20977.0,Contig20977.0i1,Contig20977.0i1v1"
Contig20978.0,"Contig20978.0,Contig20978.0i1,Contig20978.0i1v1,Contig20978.0i2"
Contig20978.0i1,"Contig20978.0,Contig20978.0i1,Contig20978.0i1v1,Contig20978.0i2"
Contig20978.0i1v1,"Contig20978.0,Contig20978.0i1,Contig20978.0i1v1,Contig20978.0i2"
Contig20978.0i2,"Contig20978.0,Contig20978.0i1,Contig20978.0i1v1,Contig20978.0i2"
Contig20979.0,"Contig20979.0,Contig20979.0i1,Contig20979.0i2,Contig20979.0i3,Contig20979.0i3v1"
Contig20979.0i1,"Contig20979.0,Contig20979.0i1,Contig20979.0i2,Contig20979.0i3,Contig20979.0i3v1"
Contig20979.0i2,"Contig20979.0,Contig20979.0i1,Contig20979.0i2,Contig20979.0i3,Contig20979.0i3v1"
Contig20979.0i3,"Contig20979.0,Contig20979.0i1,Contig20979.0i2,Contig20979.0i3,Contig20979.0i3v1"
Contig20979.0i3v1,"Contig20979.0,Contig20979.0i1,Contig20979.0i2,Contig20979.0i3,Contig20979.0i3v1"
Contig20980.0,Contig20980.0
Contig20982.0,"Contig20982.0,Contig20982.0i1,Contig20982.0i2"
Contig20982.0i1,"Contig20982.0,Contig20982.0i1,Contig20982.0i2"
Contig20982.0i2,"Contig20982.0,Contig20982.0i1,Contig20982.0i2"
Contig20983.0,"Contig20983.0,Contig20983.0v1"
Contig20983.0v1,"Contig20983.0,Contig20983.0v1"
Contig20984.0,Contig20984.0
Contig20985.0,Contig20985.0
Contig20986.0.1,"Contig20986.0.1,Contig20986.0.1v1"
Contig20986.0.1v1,"Contig20986.0.1,Contig20986.0.1v1"
Contig20987.0,Contig20987.0
Contig20988.0,"Contig20988.0,Contig20988.0v1"
Contig20988.0v1,"Contig20988.0,Contig20988.0v1"
Contig20989.0,"Contig20989.0,Contig20989.0v1"
Contig20989.0v1,"Contig20989.0,Contig20989.0v1"
Contig20990.0,Contig20990.0
Contig20991.0.0,Contig20991.0.0
Contig20996.0,Contig20996.0
Contig20997.0,Contig20997.0
Contig20998.0,"Contig20998.0,Contig20998.0v1,Contig20998.0v2,Contig20998.0v3,Contig20998.0v4"
Contig20998.0v1,"Contig20998.0,Contig20998.0v1,Contig20998.0v2,Contig20998.0v3,Contig20998.0v4"
Contig20998.0v2,"Contig20998.0,Contig20998.0v1,Contig20998.0v2,Contig20998.0v3,Contig20998.0v4"
Contig20998.0v3,"Contig20998.0,Contig20998.0v1,Contig20998.0v2,Contig20998.0v3,Contig20998.0v4"
Contig20998.0v4,"Contig20998.0,Contig20998.0v1,Contig20998.0v2,Contig20998.0v3,Contig20998.0v4"
Contig21001.0,Contig21001.0
Contig21003.0,"Contig21003.0,Contig21003.0v1,Contig21003.0v2,Contig21003.0v3"
Contig21003.0v1,"Contig21003.0,Contig21003.0v1,Contig21003.0v2,Contig21003.0v3"
Contig21003.0v2,"Contig21003.0,Contig21003.0v1,Contig21003.0v2,Contig21003.0v3"
Contig21003.0v3,"Contig21003.0,Contig21003.0v1,Contig21003.0v2,Contig21003.0v3"
Contig21004.0,Contig21004.0
Contig21005.0,"Contig21005.0,Contig21005.0v1"
Contig21005.0v1,"Contig21005.0,Contig21005.0v1"
Contig21006.0.0,"Contig21006.0.0,Contig21006.0.0v1,Contig21006.0.0i1,Contig21006.0.0i1v1"
Contig21006.0.0v1,"Contig21006.0.0,Contig21006.0.0v1,Contig21006.0.0i1,Contig21006.0.0i1v1"
Contig21006.0.0i1,"Contig21006.0.0,Contig21006.0.0v1,Contig21006.0.0i1,Contig21006.0.0i1v1"
Contig21006.0.0i1v1,"Contig21006.0.0,Contig21006.0.0v1,Contig21006.0.0i1,Contig21006.0.0i1v1"
Contig21006.0.1,"Contig21006.0.1,Contig21006.0.1v1,Contig21006.0.1v2"
Contig21006.0.1v1,"Contig21006.0.1,Contig21006.0.1v1,Contig21006.0.1v2"
Contig21006.0.1v2,"Contig21006.0.1,Contig21006.0.1v1,Contig21006.0.1v2"
Contig21007.0,"Contig21007.0,Contig21007.0v1,Contig21007.0i1,Contig21007.0i2"
Contig21007.0v1,"Contig21007.0,Contig21007.0v1,Contig21007.0i1,Contig21007.0i2"
Contig21007.0i1,"Contig21007.0,Contig21007.0v1,Contig21007.0i1,Contig21007.0i2"
Contig21007.0i2,"Contig21007.0,Contig21007.0v1,Contig21007.0i1,Contig21007.0i2"
Contig21012.0,"Contig21012.0,Contig21012.0v1"
Contig21012.0v1,"Contig21012.0,Contig21012.0v1"
Contig21013.0,Contig21013.0
Contig21014.0,Contig21014.0
Contig21015.0,Contig21015.0
Contig21017.0,"Contig21017.0,Contig21017.0v1,Contig21017.0i1,Contig21017.0i2"
Contig21017.0v1,"Contig21017.0,Contig21017.0v1,Contig21017.0i1,Contig21017.0i2"
Contig21017.0i1,"Contig21017.0,Contig21017.0v1,Contig21017.0i1,Contig21017.0i2"
Contig21017.0i2,"Contig21017.0,Contig21017.0v1,Contig21017.0i1,Contig21017.0i2"
Contig21021.0,"Contig21021.0,Contig21021.0i1,Contig21021.0i1v1"
Contig21021.0i1,"Contig21021.0,Contig21021.0i1,Contig21021.0i1v1"
Contig21021.0i1v1,"Contig21021.0,Contig21021.0i1,Contig21021.0i1v1"
Contig21024.0,"Contig21024.0,Contig21024.0v1,Contig21024.0i1"
Contig21024.0v1,"Contig21024.0,Contig21024.0v1,Contig21024.0i1"
Contig21024.0i1,"Contig21024.0,Contig21024.0v1,Contig21024.0i1"
Contig21025.0,"Contig21025.0,Contig21025.0i1,Contig21025.0i1v1"
Contig21025.0i1,"Contig21025.0,Contig21025.0i1,Contig21025.0i1v1"
Contig21025.0i1v1,"Contig21025.0,Contig21025.0i1,Contig21025.0i1v1"
Contig21026.0,"Contig21026.0,Contig21026.0i1,Contig21026.0i1v1,Contig21026.0i2,Contig21026.0i3"
Contig21026.0i1,"Contig21026.0,Contig21026.0i1,Contig21026.0i1v1,Contig21026.0i2,Contig21026.0i3"
Contig21026.0i1v1,"Contig21026.0,Contig21026.0i1,Contig21026.0i1v1,Contig21026.0i2,Contig21026.0i3"
Contig21026.0i2,"Contig21026.0,Contig21026.0i1,Contig21026.0i1v1,Contig21026.0i2,Contig21026.0i3"
Contig21026.0i3,"Contig21026.0,Contig21026.0i1,Contig21026.0i1v1,Contig21026.0i2,Contig21026.0i3"
Contig21028.0,Contig21028.0
Contig21029.0,"Contig21029.0,Contig21029.0i1,Contig21029.0i1v1"
Contig21029.0i1,"Contig21029.0,Contig21029.0i1,Contig21029.0i1v1"
Contig21029.0i1v1,"Contig21029.0,Contig21029.0i1,Contig21029.0i1v1"
Contig21031.0,"Contig21031.0,Contig21031.0i1,Contig21031.0i1v1"
Contig21031.0i1,"Contig21031.0,Contig21031.0i1,Contig21031.0i1v1"
Contig21031.0i1v1,"Contig21031.0,Contig21031.0i1,Contig21031.0i1v1"
Contig21032.0.1,Contig21032.0.1
Contig21033.0,"Contig21033.0,Contig21033.0i1,Contig21033.0i1v1,Contig21033.0i2"
Contig21033.0i1,"Contig21033.0,Contig21033.0i1,Contig21033.0i1v1,Contig21033.0i2"
Contig21033.0i1v1,"Contig21033.0,Contig21033.0i1,Contig21033.0i1v1,Contig21033.0i2"
Contig21033.0i2,"Contig21033.0,Contig21033.0i1,Contig21033.0i1v1,Contig21033.0i2"
Contig21035.0,"Contig21035.0,Contig21035.0i1,Contig21035.0i1v1"
Contig21035.0i1,"Contig21035.0,Contig21035.0i1,Contig21035.0i1v1"
Contig21035.0i1v1,"Contig21035.0,Contig21035.0i1,Contig21035.0i1v1"
Contig21037.0,"Contig21037.0,Contig21037.0i1,Contig21037.0i1v1"
Contig21037.0i1,"Contig21037.0,Contig21037.0i1,Contig21037.0i1v1"
Contig21037.0i1v1,"Contig21037.0,Contig21037.0i1,Contig21037.0i1v1"
Contig21038.0,Contig21038.0
Contig21039.0,"Contig21039.0,Contig21039.0i1,Contig21039.0i1v1,Contig21039.0v1"
Contig21039.0i1,"Contig21039.0,Contig21039.0i1,Contig21039.0i1v1,Contig21039.0v1"
Contig21039.0i1v1,"Contig21039.0,Contig21039.0i1,Contig21039.0i1v1,Contig21039.0v1"
Contig21039.0v1,"Contig21039.0,Contig21039.0i1,Contig21039.0i1v1,Contig21039.0v1"
Contig21040.0,"Contig21040.0,Contig21040.0i1,Contig21040.0i1v1,Contig21040.0i2"
Contig21040.0i1,"Contig21040.0,Contig21040.0i1,Contig21040.0i1v1,Contig21040.0i2"
Contig21040.0i1v1,"Contig21040.0,Contig21040.0i1,Contig21040.0i1v1,Contig21040.0i2"
Contig21040.0i2,"Contig21040.0,Contig21040.0i1,Contig21040.0i1v1,Contig21040.0i2"
Contig21042.0.1,"Contig21042.0.1,Contig21042.0.1i1,Contig21042.0.1i1v1"
Contig21042.0.1i1,"Contig21042.0.1,Contig21042.0.1i1,Contig21042.0.1i1v1"
Contig21042.0.1i1v1,"Contig21042.0.1,Contig21042.0.1i1,Contig21042.0.1i1v1"
Contig21043.0.0,"Contig21043.0.0,Contig21043.0.0v1,Contig21043.0.0i1"
Contig21043.0.0v1,"Contig21043.0.0,Contig21043.0.0v1,Contig21043.0.0i1"
Contig21043.0.0i1,"Contig21043.0.0,Contig21043.0.0v1,Contig21043.0.0i1"
Contig21043.0.1,"Contig21043.0.1,Contig21043.0.1i1"
Contig21043.0.1i1,"Contig21043.0.1,Contig21043.0.1i1"
Contig21044.0,"Contig21044.0,Contig21044.0i2,Contig21044.0i1"
Contig21044.0i2,"Contig21044.0,Contig21044.0i2,Contig21044.0i1"
Contig21044.0i1,"Contig21044.0,Contig21044.0i2,Contig21044.0i1"
Contig21045.0,"Contig21045.0,Contig21045.0i1,Contig21045.0i1v1"
Contig21045.0i1,"Contig21045.0,Contig21045.0i1,Contig21045.0i1v1"
Contig21045.0i1v1,"Contig21045.0,Contig21045.0i1,Contig21045.0i1v1"
Contig21046.0,"Contig21046.0,Contig21046.0i1"
Contig21046.0i1,"Contig21046.0,Contig21046.0i1"
Contig21047.0,"Contig21047.0,Contig21047.0i1,Contig21047.0i1v1,Contig21047.0i2,Contig21047.0i2v1"
Contig21047.0i1,"Contig21047.0,Contig21047.0i1,Contig21047.0i1v1,Contig21047.0i2,Contig21047.0i2v1"
Contig21047.0i1v1,"Contig21047.0,Contig21047.0i1,Contig21047.0i1v1,Contig21047.0i2,Contig21047.0i2v1"
Contig21047.0i2,"Contig21047.0,Contig21047.0i1,Contig21047.0i1v1,Contig21047.0i2,Contig21047.0i2v1"
