primary,oxydb_mac_gene_2012
Contig18111.0.g78,Contig18111.0.g78
Contig18112.0.g79,Contig18112.0.g79
Contig18113.0.g80,Contig18113.0.g80
Contig18114.0.g73,Contig18114.0.g73
Contig18115.0.g74,Contig18115.0.g74
Contig18116.0.g75,Contig18116.0.g75
Contig18117.0.g76,Contig18117.0.g76
Contig18118.0.g70,Contig18118.0.g70
Contig18119.0.g71,Contig18119.0.g71
Contig18119.0.g72,Contig18119.0.g72
Contig18120.0.g96,Contig18120.0.g96
Contig18121.0.g95,Contig18121.0.g95
Contig18122.0.g98,Contig18122.0.g98
Contig18123.0.g97,Contig18123.0.g97
Contig18124.0.g100,Contig18124.0.g100
Contig18125.0.g99,Contig18125.0.g99
Contig18126.0.g1,Contig18126.0.g1
Contig18126.0.g2,Contig18126.0.g2
Contig18127.0.g101,Contig18127.0.g101
Contig18129.0.g3,Contig18129.0.g3
Contig18130.0.g73,Contig18130.0.g73
Contig18131.0.g74,Contig18131.0.g74
Contig18132.0.g71,Contig18132.0.g71
Contig18133.0.g72,Contig18133.0.g72
Contig18134.0.g69,Contig18134.0.g69
Contig18135.0.g70,Contig18135.0.g70
Contig18136.0.g67,Contig18136.0.g67
Contig18137.0.g68,Contig18137.0.g68
Contig18138.0.g75,Contig18138.0.g75
Contig18139.0.g76,Contig18139.0.g76
Contig18139.0.g77,Contig18139.0.g77
Contig1814.0.g50,Contig1814.0.g50
Contig1814.0.g51,Contig1814.0.g51
Contig18140.0.g100,Contig18140.0.g100
Contig18141.0.g30,Contig18141.0.g30
Contig18142.0.g97,Contig18142.0.g97
Contig18143.0.g95,Contig18143.0.g95
Contig18144.0.g105,Contig18144.0.g105
Contig18145.0.g34,Contig18145.0.g34
Contig18146.0.g103,Contig18146.0.g103
Contig18147.0.g32,Contig18147.0.g32
Contig18148.0.g39,Contig18148.0.g39
Contig1815.0.g52,Contig1815.0.g52
Contig18150.0.g42,Contig18150.0.g42
Contig18151.0.g43,Contig18151.0.g43
Contig18151.0.g44,Contig18151.0.g44
Contig18152.0.g45,Contig18152.0.g45
Contig18153.0.g46,Contig18153.0.g46
Contig18154.0.g47,Contig18154.0.g47
Contig18155.0.g48,Contig18155.0.g48
Contig18156.0.g49,Contig18156.0.g49
Contig18157.0.g50,Contig18157.0.g50
Contig18158.0.g51,Contig18158.0.g51
Contig18159.0.g52,Contig18159.0.g52
Contig1816.0.g49,Contig1816.0.g49
Contig18160.0.g12,Contig18160.0.g12
Contig18161.0.g11,Contig18161.0.g11
Contig18162.0.g15,Contig18162.0.g15
Contig18163.0.g13,Contig18163.0.g13
Contig18163.0.g14,Contig18163.0.g14
Contig18164.0.g8,Contig18164.0.g8
Contig18166.0.g5,Contig18166.0.g5
Contig18167.0.g4,Contig18167.0.g4
Contig18169.0.g13,Contig18169.0.g13
Contig18170.0.g72,Contig18170.0.g72
Contig18171.0.g73,Contig18171.0.g73
Contig18172.0.g70,Contig18172.0.g70
Contig18173.0.g71,Contig18173.0.g71
Contig18174.0.g76,Contig18174.0.g76
Contig18175.0.g77,Contig18175.0.g77
Contig18176.0.g74,Contig18176.0.g74
Contig18177.0.g75,Contig18177.0.g75
Contig18178.0.g68,Contig18178.0.g68
Contig18179.0.g69,Contig18179.0.g69
Contig18180.0.g43,Contig18180.0.g43
Contig18181.0.g40,Contig18181.0.g40
Contig18182.0.g38,Contig18182.0.g38
Contig18183.0.g37,Contig18183.0.g37
Contig18184.0.g36,Contig18184.0.g36
Contig18185.0.g35,Contig18185.0.g35
Contig18186.0.g34,Contig18186.0.g34
Contig18187.0.g32,Contig18187.0.g32
Contig18187.0.g33,Contig18187.0.g33
Contig18188.0.g44,Contig18188.0.g44
Contig18189.0.g62,Contig18189.0.g62
Contig1819.0.g56,Contig1819.0.g56
Contig1819.0.g57,Contig1819.0.g57
Contig18191.0.g17,Contig18191.0.g17
Contig18192.0.g6,Contig18192.0.g6
Contig18193.0.g20,Contig18193.0.g20
Contig18194.0.g13,Contig18194.0.g13
Contig18195.0.g14,Contig18195.0.g14
Contig18196.0.g15,Contig18196.0.g15
Contig18197.0.g16,Contig18197.0.g16
Contig18198.0.g24,Contig18198.0.g24
Contig18199.0.g25,Contig18199.0.g25
Contig182.0.g23,Contig182.0.g23
Contig182.1.g58,Contig182.1.g58
Contig1820.0.g76,Contig1820.0.g76
Contig1820.0.g77,Contig1820.0.g77
Contig18200.0.g25,Contig18200.0.g25
Contig18201.0.g26,Contig18201.0.g26
Contig18202.0.g27,Contig18202.0.g27
Contig18203.0.g11,Contig18203.0.g11
Contig18204.0.g21,Contig18204.0.g21
Contig18205.0.g22,Contig18205.0.g22
Contig18206.0.g23,Contig18206.0.g23
Contig18207.0.g24,Contig18207.0.g24
Contig18208.0.g33,Contig18208.0.g33
Contig18209.0.g84,Contig18209.0.g84
Contig18210.0.g67,Contig18210.0.g67
Contig18211.0.g66,Contig18211.0.g66
Contig18212.0.g65,Contig18212.0.g65
Contig18213.0.g64,Contig18213.0.g64
Contig18214.0.g63,Contig18214.0.g63
Contig18215.0.g61,Contig18215.0.g61
Contig18215.0.g62,Contig18215.0.g62
Contig18216.0.g60,Contig18216.0.g60
Contig18217.0.g96,Contig18217.0.g96
Contig18218.0.g6,Contig18218.0.g6
Contig18219.0.g5,Contig18219.0.g5
Contig1822.0.0.g75,Contig1822.0.0.g75
Contig18220.0.g17,Contig18220.0.g17
Contig18221.0.g18,Contig18221.0.g18
Contig18222.0.g14,Contig18222.0.g14
Contig18222.0.g15,Contig18222.0.g15
Contig18223.0.g16,Contig18223.0.g16
Contig18224.0.g11,Contig18224.0.g11
Contig18224.0.g12,Contig18224.0.g12
Contig18225.0.g13,Contig18225.0.g13
Contig18226.0.g8,Contig18226.0.g8
Contig18227.0.g9,Contig18227.0.g9
Contig18227.0.g10,Contig18227.0.g10
Contig18228.0.g6,Contig18228.0.g6
Contig18229.0.g7,Contig18229.0.g7
Contig18230.0.g78,Contig18230.0.g78
Contig18232.0.g9,Contig18232.0.g9
Contig18233.0.g6,Contig18233.0.g6
Contig18234.0.g7,Contig18234.0.g7
Contig18235.0.g10,Contig18235.0.g10
Contig18236.0.g13,Contig18236.0.g13
Contig18237.0.g12,Contig18237.0.g12
Contig18238.0.g2,Contig18238.0.g2
Contig18239.0.g1,Contig18239.0.g1
Contig1824.0.g74,Contig1824.0.g74
Contig18240.0.g48,Contig18240.0.g48
Contig18241.0.g49,Contig18241.0.g49
Contig18242.0.g50,Contig18242.0.g50
Contig18243.0.g51,Contig18243.0.g51
Contig18244.0.g52,Contig18244.0.g52
Contig18245.0.g53,Contig18245.0.g53
Contig18246.0.g54,Contig18246.0.g54
Contig18247.0.g55,Contig18247.0.g55
Contig18248.0.g46,Contig18248.0.g46
Contig18249.0.g47,Contig18249.0.g47
Contig1825.0.g73,Contig1825.0.g73
Contig18250.0.g7,Contig18250.0.g7
Contig18251.0.g4,Contig18251.0.g4
Contig18251.0.g5,Contig18251.0.g5
Contig18251.0.g6,Contig18251.0.g6
Contig18253.0.g3,Contig18253.0.g3
Contig18254.0.g13,Contig18254.0.g13
Contig18255.0.g11,Contig18255.0.g11
Contig18255.0.g12,Contig18255.0.g12
Contig18256.0.g9,Contig18256.0.g9
Contig18256.0.g10,Contig18256.0.g10
Contig18257.0.g8,Contig18257.0.g8
Contig18258.0.g2,Contig18258.0.g2
Contig18259.0.g1,Contig18259.0.g1
Contig1826.0.g71,Contig1826.0.g71
Contig1826.0.g72,Contig1826.0.g72
Contig18260.0.g51,Contig18260.0.g51
Contig18261.0.g52,Contig18261.0.g52
Contig18261.0.g53,Contig18261.0.g53
Contig18262.0.g49,Contig18262.0.g49
Contig18263.0.g50,Contig18263.0.g50
Contig18264.0.g57,Contig18264.0.g57
Contig18265.0.g58,Contig18265.0.g58
Contig18266.0.g54,Contig18266.0.g54
Contig18266.0.g55,Contig18266.0.g55
Contig18267.0.g56,Contig18267.0.g56
Contig18268.0.g59,Contig18268.0.g59
Contig18269.0.g60,Contig18269.0.g60
Contig1827.0.g70,Contig1827.0.g70
Contig18270.0.g58,Contig18270.0.g58
Contig18272.0.g61,Contig18272.0.g61
Contig18273.0.0.g59,Contig18273.0.0.g59
Contig18273.0.1.g60,Contig18273.0.1.g60
Contig18274.0.g56,Contig18274.0.g56
Contig18275.0.g54,Contig18275.0.g54
Contig18275.0.g55,Contig18275.0.g55
Contig18277.0.g57,Contig18277.0.g57
Contig18278.0.g52,Contig18278.0.g52
Contig18279.0.g51,Contig18279.0.g51
Contig1828.0.g69,Contig1828.0.g69
Contig18280.0.g78,Contig18280.0.g78
Contig18280.0.g79,Contig18280.0.g79
Contig18281.0.g80,Contig18281.0.g80
Contig18282.0.g81,Contig18282.0.g81
Contig18283.0.g77,Contig18283.0.g77
Contig18284.0.g88,Contig18284.0.g88
Contig18286.0.g89,Contig18286.0.g89
Contig18287.0.g90,Contig18287.0.g90
Contig18288.0.g83,Contig18288.0.g83
Contig18288.0.g84,Contig18288.0.g84
Contig18289.0.g85,Contig18289.0.g85
Contig1829.0.g68,Contig1829.0.g68
Contig18290.0.g110,Contig18290.0.g110
Contig18291.0.g82,Contig18291.0.g82
Contig18292.0.g108,Contig18292.0.g108
Contig18293.0.g106,Contig18293.0.g106
Contig18293.0.g107,Contig18293.0.g107
Contig18294.0.g105,Contig18294.0.g105
Contig18295.0.g104,Contig18295.0.g104
Contig18296.0.g103,Contig18296.0.g103
Contig18297.0.g102,Contig18297.0.g102
Contig18298.0.g71,Contig18298.0.g71
Contig183.0.g24,Contig183.0.g24
Contig183.1.g59,Contig183.1.g59
Contig1830.0.g77,Contig1830.0.g77
Contig18300.0.g6,Contig18300.0.g6
Contig18301.0.g5,Contig18301.0.g5
Contig18302.0.g8,Contig18302.0.g8
Contig18303.0.g7,Contig18303.0.g7
Contig18304.0.g3,Contig18304.0.g3
Contig18305.0.g2,Contig18305.0.g2
Contig18307.0.g4,Contig18307.0.g4
Contig18308.0.g1,Contig18308.0.g1
Contig18309.0.g129,Contig18309.0.g129
Contig1831.0.g78,Contig1831.0.g78
Contig18310.0.g30,Contig18310.0.g30
Contig18311.0.g31,Contig18311.0.g31
Contig18311.0.g32,Contig18311.0.g32
Contig18312.0.g28,Contig18312.0.g28
Contig18313.0.g29,Contig18313.0.g29
Contig18314.0.g35,Contig18314.0.g35
Contig18315.0.g36,Contig18315.0.g36
Contig18316.0.g33,Contig18316.0.g33
Contig18317.0.g34,Contig18317.0.g34
Contig18318.0.g37,Contig18318.0.g37
Contig18318.0.g38,Contig18318.0.g38
Contig18319.0.g39,Contig18319.0.g39
Contig1832.0.g79,Contig1832.0.g79
Contig18320.0.g112,Contig18320.0.g112
Contig18321.0.g111,Contig18321.0.g111
Contig18322.0.g109,Contig18322.0.g109
Contig18322.0.g110,Contig18322.0.g110
Contig18323.0.g108,Contig18323.0.g108
Contig18324.0.g2,Contig18324.0.g2
Contig18325.0.g1,Contig18325.0.g1
Contig18326.0.g114,Contig18326.0.g114
Contig18327.0.g113,Contig18327.0.g113
Contig18328.0.g107,Contig18328.0.g107
Contig18329.0.g106,Contig18329.0.g106
Contig1833.0.g80,Contig1833.0.g80
Contig18330.0.g95,Contig18330.0.g95
Contig18330.0.g96,Contig18330.0.g96
Contig18331.0.g97,Contig18331.0.g97
Contig18332.0.g98,Contig18332.0.g98
Contig18333.0.g99,Contig18333.0.g99
Contig18334.0.g100,Contig18334.0.g100
Contig18336.0.g101,Contig18336.0.g101
Contig18337.0.g102,Contig18337.0.g102
Contig18338.0.g92,Contig18338.0.g92
Contig18339.0.g93,Contig18339.0.g93
Contig1834.0.g81,Contig1834.0.g81
Contig18340.0.g83,Contig18340.0.g83
Contig18340.0.g84,Contig18340.0.g84
Contig18341.0.g82,Contig18341.0.g82
Contig18342.0.g86,Contig18342.0.g86
Contig18343.0.g85,Contig18343.0.g85
Contig18344.0.g88,Contig18344.0.g88
Contig18345.0.g87,Contig18345.0.g87
Contig18346.0.g90,Contig18346.0.g90
Contig18347.0.g89,Contig18347.0.g89
Contig18348.0.g81,Contig18348.0.g81
Contig18349.0.g80,Contig18349.0.g80
Contig18350.0.g55,Contig18350.0.g55
Contig18351.0.g56,Contig18351.0.g56
Contig18352.0.g53,Contig18352.0.g53
Contig18353.0.g54,Contig18353.0.g54
Contig18354.0.g51,Contig18354.0.g51
Contig18355.0.g52,Contig18355.0.g52
Contig18356.0.g49,Contig18356.0.g49
Contig18357.0.g50,Contig18357.0.g50
Contig18358.0.g47,Contig18358.0.g47
Contig18359.0.g48,Contig18359.0.g48
Contig1836.0.g82,Contig1836.0.g82
Contig18360.0.g87,Contig18360.0.g87
Contig18361.0.g86,Contig18361.0.g86
Contig18362.0.g85,Contig18362.0.g85
Contig18363.0.g84,Contig18363.0.g84
Contig18364.0.g83,Contig18364.0.g83
Contig18365.0.g82,Contig18365.0.g82
Contig18366.0.g81,Contig18366.0.g81
Contig18367.0.g39,Contig18367.0.g39
Contig18368.0.g97,Contig18368.0.g97
Contig18369.0.g96,Contig18369.0.g96
Contig18370.0.g85,Contig18370.0.g85
Contig18371.0.g86,Contig18371.0.g86
Contig18372.0.g87,Contig18372.0.g87
Contig18372.0.g88,Contig18372.0.g88
Contig18373.0.g89,Contig18373.0.g89
Contig18374.0.g80,Contig18374.0.g80
Contig18374.0.g81,Contig18374.0.g81
Contig18374.0.g82,Contig18374.0.g82
Contig18375.0.g83,Contig18375.0.g83
Contig18377.0.g84,Contig18377.0.g84
Contig18378.0.g24,Contig18378.0.g24
Contig18379.0.g25,Contig18379.0.g25
Contig18379.0.g26,Contig18379.0.g26
Contig1838.0.g75,Contig1838.0.g75
Contig18380.0.g107,Contig18380.0.g107
Contig18381.0.g106,Contig18381.0.g106
Contig18382.0.g110,Contig18382.0.g110
Contig18383.0.g108,Contig18383.0.g108
Contig18383.0.g109,Contig18383.0.g109
Contig18384.0.g103,Contig18384.0.g103
Contig18385.0.g102,Contig18385.0.g102
Contig18386.0.g105,Contig18386.0.g105
Contig18387.0.g104,Contig18387.0.g104
Contig18388.0.g2,Contig18388.0.g2
Contig18389.0.g1,Contig18389.0.g1
Contig1839.0.g76,Contig1839.0.g76
Contig18390.0.g15,Contig18390.0.g15
Contig18390.0.g16,Contig18390.0.g16
Contig18391.0.g17,Contig18391.0.g17
Contig18392.0.g14,Contig18392.0.g14
Contig18394.0.g20,Contig18394.0.g20
Contig18395.0.g21,Contig18395.0.g21
Contig18396.0.g18,Contig18396.0.g18
Contig18397.0.g19,Contig18397.0.g19
Contig18398.0.g12,Contig18398.0.g12
Contig18399.0.g13,Contig18399.0.g13
Contig184.0.g16,Contig184.0.g16
Contig184.0.g17,Contig184.0.g17
Contig184.1.g60,Contig184.1.g60
Contig184.1.g61,Contig184.1.g61
Contig184.1.g62,Contig184.1.g62
Contig1840.0.g83,Contig1840.0.g83
Contig18400.0.g81,Contig18400.0.g81
Contig18401.0.g82,Contig18401.0.g82
Contig18401.0.g83,Contig18401.0.g83
Contig18402.0.g79,Contig18402.0.g79
Contig18403.0.g80,Contig18403.0.g80
Contig18404.0.g87,Contig18404.0.g87
Contig18404.0.g88,Contig18404.0.g88
Contig18405.0.g89,Contig18405.0.g89
Contig18405.0.g90,Contig18405.0.g90
Contig18406.0.g84,Contig18406.0.g84
Contig18406.0.g85,Contig18406.0.g85
Contig18407.0.g86,Contig18407.0.g86
Contig18408.0.0.g91,Contig18408.0.0.g91
Contig18408.0.0.g92,Contig18408.0.0.g92
Contig18408.0.0.g93,Contig18408.0.0.g93
Contig18409.0.g94,Contig18409.0.g94
Contig1841.0.g82,Contig1841.0.g82
Contig18410.0.g29,Contig18410.0.g29
Contig18412.0.g31,Contig18412.0.g31
Contig18413.0.g30,Contig18413.0.g30
Contig18414.0.g26,Contig18414.0.g26
Contig18415.0.g25,Contig18415.0.g25
Contig18416.0.g28,Contig18416.0.g28
Contig18417.0.g27,Contig18417.0.g27
Contig18418.0.g24,Contig18418.0.g24
Contig18419.0.g23,Contig18419.0.g23
Contig1842.0.g85,Contig1842.0.g85
Contig18420.0.g1,Contig18420.0.g1
Contig18421.0.g2,Contig18421.0.g2
Contig18422.0.g3,Contig18422.0.g3
Contig18424.0.g4,Contig18424.0.g4
Contig18424.0.g5,Contig18424.0.g5
Contig18425.0.g6,Contig18425.0.g6
Contig18426.0.g7,Contig18426.0.g7
Contig18427.0.g8,Contig18427.0.g8
Contig18428.0.g112,Contig18428.0.g112
Contig18429.0.g113,Contig18429.0.g113
Contig1843.0.g84,Contig1843.0.g84
Contig18430.0.g26,Contig18430.0.g26
Contig18430.0.g27,Contig18430.0.g27
Contig18431.0.g25,Contig18431.0.g25
Contig18432.0.g24,Contig18432.0.g24
Contig18433.0.g23,Contig18433.0.g23
Contig18434.0.g31,Contig18434.0.g31
Contig18435.0.g30,Contig18435.0.g30
Contig18436.0.g29,Contig18436.0.g29
Contig18437.0.g28,Contig18437.0.g28
Contig18438.0.g22,Contig18438.0.g22
Contig1844.0.0.g87,Contig1844.0.0.g87
Contig18440.0.g43,Contig18440.0.g43
Contig18441.0.g44,Contig18441.0.g44
Contig18442.0.g40,Contig18442.0.g40
Contig18443.0.g41,Contig18443.0.g41
Contig18443.0.g42,Contig18443.0.g42
Contig18444.0.g38,Contig18444.0.g38
Contig18445.0.g39,Contig18445.0.g39
Contig18446.0.g35,Contig18446.0.g35
Contig18446.0.g36,Contig18446.0.g36
Contig18447.0.g37,Contig18447.0.g37
Contig18448.0.g33,Contig18448.0.g33
Contig18449.0.g34,Contig18449.0.g34
Contig1845.0.0.g86,Contig1845.0.0.g86
Contig18450.0.g6,Contig18450.0.g6
Contig18450.0.g7,Contig18450.0.g7
Contig18451.0.g5,Contig18451.0.g5
Contig18452.0.g9,Contig18452.0.g9
Contig18453.0.g8,Contig18453.0.g8
Contig18454.0.g11,Contig18454.0.g11
Contig18454.0.g12,Contig18454.0.g12
Contig18455.0.g10,Contig18455.0.g10
Contig18457.0.g13,Contig18457.0.g13
Contig18458.0.g4,Contig18458.0.g4
Contig18459.0.g3,Contig18459.0.g3
Contig18460.0.g49,Contig18460.0.g49
Contig18461.0.g50,Contig18461.0.g50
Contig18462.0.g83,Contig18462.0.g83
Contig18463.0.g86,Contig18463.0.g86
Contig18464.0.g71,Contig18464.0.g71
Contig18465.0.g46,Contig18465.0.g46
Contig18466.0.g47,Contig18466.0.g47
Contig18467.0.g48,Contig18467.0.g48
Contig18468.0.g57,Contig18468.0.g57
Contig18469.0.g6,Contig18469.0.g6
Contig18470.0.g6,Contig18470.0.g6
Contig18471.0.g5,Contig18471.0.g5
Contig18473.0.g4,Contig18473.0.g4
Contig18474.0.g1,Contig18474.0.g1
Contig18474.0.g2,Contig18474.0.g2
Contig18474.0.g3,Contig18474.0.g3
Contig18476.0.g126,Contig18476.0.g126
Contig18477.0.g125,Contig18477.0.g125
Contig18478.0.g8,Contig18478.0.g8
Contig18479.0.g7,Contig18479.0.g7
Contig18480.0.g71,Contig18480.0.g71
Contig18482.0.g69,Contig18482.0.g69
Contig18483.0.g70,Contig18483.0.g70
Contig18484.0.g74,Contig18484.0.g74
Contig18484.0.g75,Contig18484.0.g75
Contig18485.0.g76,Contig18485.0.g76
Contig18486.0.g72,Contig18486.0.g72
Contig18487.0.g73,Contig18487.0.g73
Contig18488.0.g66,Contig18488.0.g66
Contig18489.0.g67,Contig18489.0.g67
Contig1849.0.g80,Contig1849.0.g80
Contig18490.0.g69,Contig18490.0.g69
Contig18491.0.g68,Contig18491.0.g68
Contig18492.0.g71,Contig18492.0.g71
Contig18493.0.g70,Contig18493.0.g70
Contig18494.0.g65,Contig18494.0.g65
Contig18495.0.g64,Contig18495.0.g64
Contig18496.0.g67,Contig18496.0.g67
Contig18497.0.g66,Contig18497.0.g66
Contig18498.0.g73,Contig18498.0.g73
Contig18499.0.g72,Contig18499.0.g72
Contig185.0.g18,Contig185.0.g18
Contig185.1.g63,Contig185.1.g63
Contig18500.0.g46,Contig18500.0.g46
Contig18501.0.g45,Contig18501.0.g45
Contig18503.0.g44,Contig18503.0.g44
Contig18504.0.g49,Contig18504.0.g49
Contig18505.0.g48,Contig18505.0.g48
Contig18506.0.g47,Contig18506.0.g47
Contig18508.0.g43,Contig18508.0.g43
Contig1851.0.g43,Contig1851.0.g43
Contig18511.0.g26,Contig18511.0.g26
Contig18512.0.g27,Contig18512.0.g27
Contig18513.0.g28,Contig18513.0.g28
Contig18514.0.g29,Contig18514.0.g29
Contig18515.0.g30,Contig18515.0.g30
Contig18515.0.g31,Contig18515.0.g31
Contig18516.0.g32,Contig18516.0.g32
Contig18517.0.g33,Contig18517.0.g33
Contig18518.0.g25,Contig18518.0.g25
Contig1852.0.g41,Contig1852.0.g41
Contig18520.0.g9,Contig18520.0.g9
Contig18520.0.g10,Contig18520.0.g10
Contig18521.0.g8,Contig18521.0.g8
Contig18522.0.g12,Contig18522.0.g12
Contig18523.0.g11,Contig18523.0.g11
Contig18524.0.g5,Contig18524.0.g5
Contig18525.0.g4,Contig18525.0.g4
Contig18526.0.g7,Contig18526.0.g7
Contig18527.0.g6,Contig18527.0.g6
Contig18528.0.g3,Contig18528.0.g3
Contig18529.0.g2,Contig18529.0.g2
Contig1853.0.g42,Contig1853.0.g42
Contig18530.0.g54,Contig18530.0.g54
Contig18531.0.g55,Contig18531.0.g55
Contig18532.0.g52,Contig18532.0.g52
Contig18533.0.g53,Contig18533.0.g53
Contig18534.0.g59,Contig18534.0.g59
Contig18535.0.g60,Contig18535.0.g60
Contig18536.0.g56,Contig18536.0.g56
Contig18537.0.g57,Contig18537.0.g57
Contig18537.0.g58,Contig18537.0.g58
Contig18538.0.g61,Contig18538.0.g61
Contig18539.0.g62,Contig18539.0.g62
Contig1854.0.g46,Contig1854.0.g46
Contig18540.0.g96,Contig18540.0.g96
Contig18541.0.g95,Contig18541.0.g95
Contig18542.0.g94,Contig18542.0.g94
Contig18543.0.g93,Contig18543.0.g93
Contig18544.0.g92,Contig18544.0.g92
Contig18545.0.g90,Contig18545.0.g90
Contig18545.0.g91,Contig18545.0.g91
Contig18546.0.g89,Contig18546.0.g89
Contig18547.0.g88,Contig18547.0.g88
Contig18548.0.g98,Contig18548.0.g98
Contig18548.0.g99,Contig18548.0.g99
Contig18549.0.g97,Contig18549.0.g97
Contig1855.0.g47,Contig1855.0.g47
Contig18550.0.g53,Contig18550.0.g53
Contig18550.0.g54,Contig18550.0.g54
Contig18550.0.g55,Contig18550.0.g55
Contig18551.0.g56,Contig18551.0.g56
Contig18552.0.g57,Contig18552.0.g57
Contig18553.0.g58,Contig18553.0.g58
Contig18554.0.g49,Contig18554.0.g49
Contig18555.0.g50,Contig18555.0.g50
Contig18556.0.g51,Contig18556.0.g51
Contig18557.0.g52,Contig18557.0.g52
Contig18558.0.g60,Contig18558.0.g60
Contig1856.0.g44,Contig1856.0.g44
Contig18560.0.g90,Contig18560.0.g90
Contig18561.0.g89,Contig18561.0.g89
Contig18563.0.g91,Contig18563.0.g91
Contig18563.0.g92,Contig18563.0.g92
Contig18563.0.g93,Contig18563.0.g93
Contig18564.0.g95,Contig18564.0.g95
Contig18564.0.g96,Contig18564.0.g96
Contig18565.0.g94,Contig18565.0.g94
Contig18566.0.g98,Contig18566.0.g98
Contig18567.0.g97,Contig18567.0.g97
Contig18568.0.g86,Contig18568.0.g86
Contig18568.0.g87,Contig18568.0.g87
Contig18568.0.g88,Contig18568.0.g88
Contig18569.0.g85,Contig18569.0.g85
Contig1857.0.g45,Contig1857.0.g45
Contig18570.0.g93,Contig18570.0.g93
Contig18570.0.g94,Contig18570.0.g94
Contig18571.0.g95,Contig18571.0.g95
Contig18572.0.g89,Contig18572.0.g89
Contig18572.0.g90,Contig18572.0.g90
Contig18572.0.g91,Contig18572.0.g91
Contig18573.0.g92,Contig18573.0.g92
Contig18575.0.g88,Contig18575.0.g88
Contig18576.0.g86,Contig18576.0.g86
Contig18577.0.g87,Contig18577.0.g87
Contig18578.0.g82,Contig18578.0.g82
Contig18578.0.g83,Contig18578.0.g83
Contig18578.0.g84,Contig18578.0.g84
Contig18579.0.g85,Contig18579.0.g85
Contig1858.0.g33,Contig1858.0.g33
Contig1858.0.g34,Contig1858.0.g34
Contig18580.0.g104,Contig18580.0.g104
Contig18581.0.g102,Contig18581.0.g102
Contig18581.0.g103,Contig18581.0.g103
Contig18582.0.g101,Contig18582.0.g101
Contig18583.0.g100,Contig18583.0.g100
Contig18584.0.g108,Contig18584.0.g108
Contig18585.0.g107,Contig18585.0.g107
Contig18586.0.g106,Contig18586.0.g106
Contig18587.0.g105,Contig18587.0.g105
Contig18588.0.g110,Contig18588.0.g110
Contig18589.0.g109,Contig18589.0.g109
Contig1859.0.g35,Contig1859.0.g35
Contig18590.0.g3,Contig18590.0.g3
Contig18591.0.g4,Contig18591.0.g4
Contig18592.0.g5,Contig18592.0.g5
Contig18593.0.g6,Contig18593.0.g6
Contig18594.0.g7,Contig18594.0.g7
Contig18594.0.g8,Contig18594.0.g8
Contig18595.0.g9,Contig18595.0.g9
Contig18596.0.g10,Contig18596.0.g10
Contig18597.0.g11,Contig18597.0.g11
Contig18598.0.g12,Contig18598.0.g12
Contig18599.0.g13,Contig18599.0.g13
Contig18599.0.g14,Contig18599.0.g14
Contig186.0.1.g19,Contig186.0.1.g19
Contig186.0.1.g20,Contig186.0.1.g20
Contig186.1.g64,Contig186.1.g64
Contig1860.0.g66,Contig1860.0.g66
Contig18600.0.g15,Contig18600.0.g15
Contig18601.0.g16,Contig18601.0.g16
Contig18602.0.g17,Contig18602.0.g17
Contig18604.0.g18,Contig18604.0.g18
Contig18604.0.g19,Contig18604.0.g19
Contig18605.0.g20,Contig18605.0.g20
Contig18606.0.g21,Contig18606.0.g21
Contig18607.0.g22,Contig18607.0.g22
Contig18608.0.g23,Contig18608.0.g23
Contig18609.0.g24,Contig18609.0.g24
Contig18610.0.g9,Contig18610.0.g9
Contig18611.0.g8,Contig18611.0.g8
Contig18612.0.g7,Contig18612.0.g7
Contig18613.0.g6,Contig18613.0.g6
Contig18614.0.g13,Contig18614.0.g13
Contig18615.0.g12,Contig18615.0.g12
Contig18616.0.g11,Contig18616.0.g11
Contig18617.0.g10,Contig18617.0.g10
Contig18618.0.g15,Contig18618.0.g15
Contig18619.0.g14,Contig18619.0.g14
Contig1862.0.g65,Contig1862.0.g65
Contig18620.0.g93,Contig18620.0.g93
Contig18621.0.g94,Contig18621.0.g94
Contig18622.0.g91,Contig18622.0.g91
Contig18623.0.g92,Contig18623.0.g92
Contig18625.0.g97,Contig18625.0.g97
Contig18626.0.g95,Contig18626.0.g95
Contig18627.0.g96,Contig18627.0.g96
Contig18628.0.g89,Contig18628.0.g89
Contig18629.0.g90,Contig18629.0.g90
Contig1863.0.g64,Contig1863.0.g64
Contig18630.0.g11,Contig18630.0.g11
Contig18631.0.g10,Contig18631.0.g10
Contig18632.0.g13,Contig18632.0.g13
Contig18633.0.g12,Contig18633.0.g12
Contig18634.0.g6,Contig18634.0.g6
Contig18634.0.g7,Contig18634.0.g7
Contig18635.0.g5,Contig18635.0.g5
Contig18636.0.g9,Contig18636.0.g9
